
cat hubspot_deals_properties.csv
name,label,type,fieldType,groupName
hs_v2_date_entered_5245318,"Date entered ""Ready for Video testimonial (Hexcon Customer follow up Outbound)""",datetime,date,dealstages
hs_v2_date_entered_537f57f2_d8f1_436d_af5e_4f4cba977409_573631026,"Date entered ""Need More Features-Still Testing solution (Inbound Sales Pipeline)""",datetime,date,dealstages
hs_v2_date_entered_55882362,"Date entered ""Demo Scheduled-not signed up yet (Inbound Sales Pipeline)""",datetime,date,dealstages
hs_v2_date_entered_55882363,"Date entered ""Demo scheduled-Trial Active (Inbound Sales Pipeline)""",datetime,date,dealstages
hs_v2_date_entered_55882364,"Date entered ""Quote Sent (Inbound Sales Pipeline)""",datetime,date,dealstages
hs_v2_date_entered_55882367,"Date entered ""Need More Features-Decision Not Made Yet (Inbound Sales Pipeline)""",datetime,date,dealstages
hs_v2_date_entered_55882369,"Date entered ""Old Deals Need to Follow Up (Inbound Sales Pipeline)""",datetime,date,dealstages
hs_v2_date_entered_55882370,"Date entered ""Do not Qualify-Others (Inbound Sales Pipeline)""",datetime,date,dealstages
hs_v2_date_entered_55882371,"Date entered ""Deal won- Require follow up (Inbound Sales Pipeline)""",datetime,date,dealstages
hs_v2_date_entered_55882372,"Date entered ""Close Won - But Upsell Required (Inbound Sales Pipeline)""",datetime,date,dealstages
hs_v2_date_entered_5626528,"Date entered ""Major implementation tweaks required (Customer Success)""",datetime,date,dealstages
hs_v2_date_entered_5626529,"Date entered ""Minor implementation tweaks required (Customer Success)""",datetime,date,dealstages
hs_v2_date_entered_62791038,"Date entered ""Not Contacted yet (MWC 2023- On site)""",datetime,date,dealstages
hs_v2_date_entered_62791039,"Date entered ""Contacted- No response (MWC 2023- On site)""",datetime,date,dealstages
hs_v2_date_entered_62791040,"Date entered ""Contacted- Call scheduled (MWC 2023- On site)""",datetime,date,dealstages
hs_v2_date_entered_62791041,"Date entered ""Lead inerested (MWC 2023- On site)""",datetime,date,dealstages
hs_v2_date_entered_62791042,"Date entered ""Interested- Not now (MWC 2023- On site)""",datetime,date,dealstages
hs_v2_date_entered_62791043,"Date entered ""Connected with Support/ Pre-sales (MWC 2023- On site)""",datetime,date,dealstages
hs_v2_date_entered_62791044,"Date entered ""Moving to Sale Pipeline (MWC 2023- On site)""",datetime,date,dealstages
hs_v2_date_entered_62795077,"Date entered ""Not interested (MWC 2023- On site)""",datetime,date,dealstages
hs_v2_date_entered_62795078,"Date entered ""DND (MWC 2023- On site)""",datetime,date,dealstages
hs_v2_date_entered_62795079,"Date entered ""Invalid lead (MWC 2023- On site)""",datetime,date,dealstages
hs_v2_date_entered_63258951,"Date entered ""Contact created- Not contacted (MWC 2023- On site)""",datetime,date,dealstages
hs_v2_date_entered_6424780,"Date entered ""Not response yet (Customer Success)""",datetime,date,dealstages
hs_v2_date_entered_6424781,"Date entered ""Possible cancellation (Customer Success)""",datetime,date,dealstages
hs_v2_date_entered_67980911,"Date entered ""Closed won (AR - Renewal follow up)""",datetime,date,dealstages
hs_v2_date_entered_67980912,"Date entered ""Closed lost- Churn (AR - Renewal follow up)""",datetime,date,dealstages
